image_path,label,R_mean,G_mean,B_mean,Gray_mean,hash
../../../PBC_dataset_normal_DIB\basophil\BA_204791.jpg,basophil,222.9795301499847,188.23788644015917,183.16057545148453,198.09497245179062,21fc136f6cbcca3185bd6ff0db85a06aad5d80a8d456914329e2fdea429203e8
../../../PBC_dataset_normal_DIB\basophil\BA_206112.jpg,basophil,222.93308846036118,190.61172329354147,185.0155723905724,199.69920416284052,473e9c6f889c157c74d2a554914bc34ff5b3b00a1c9e550634903b3e5c666650
../../../PBC_dataset_normal_DIB\basophil\BA_206130.jpg,basophil,221.24024334251607,189.36495255586163,181.7360422405877,198.0208830731558,2bb3b1bbb7445a9b8bfe2fe01a1d998105489d062fec598e267f39dab69f4ba6
../../../PBC_dataset_normal_DIB\basophil\BA_208484.jpg,basophil,193.8939776553413,156.54107744107745,171.4892561983471,169.45166819712273,c0823a3624c08e3befed0e86a994d45525b73bfb23f45d8172b37041793d7c82
../../../PBC_dataset_normal_DIB\basophil\BA_208485.jpg,basophil,223.48211662075298,187.3377257422712,181.61079736761556,197.52350780532598,1fcca0cc4461d8c8285e6ec34dd709b41b5596bb33310cc8707c99986c3c887f
../../../PBC_dataset_normal_DIB\basophil\BA_209608.jpg,basophil,214.6361570247934,180.2037802265075,177.2760866238139,190.1938628711356,3894c39a47810366bfdd7df3e8e6bd029137590df0b8eaa094c736b5472d93e2
../../../PBC_dataset_normal_DIB\basophil\BA_210917.jpg,basophil,223.50360422405876,190.6715564738292,185.55179063360882,199.95550964187328,c2ecaa5bc6e6fc7ffc04929495193e2e529ffa78e60caa968fa66fb67f69b172
../../../PBC_dataset_normal_DIB\basophil\BA_212452.jpg,basophil,225.05440771349862,192.61472298745025,187.2808386899296,201.74901285583104,c5cd6bc162cd17368d3f441ca56411c07e26c77a8fe8daa62e226ff9e499eb27
../../../PBC_dataset_normal_DIB\basophil\BA_212732.jpg,basophil,218.3458448117539,182.04875267829814,179.59755892255893,192.6372053872054,08525a4f192b34ffc04e79216696c7092b62186196e6aefc128e320db44074ee
../../../PBC_dataset_normal_DIB\basophil\BA_212748.jpg,basophil,217.80945056626874,182.45133914906643,178.78942454851546,192.63154269972452,7350887ccc27545c78d40505e781db94ec5afefd93864a69c3f6173f79d42de1
../../../PBC_dataset_normal_DIB\basophil\BA_21413.jpg,basophil,204.62220297066358,192.06977209116354,210.25513498304383,197.89400536081862,149ab2ceb9f195b3725bdd57984c146858644b380e690f15447fb14bf568aeba
../../../PBC_dataset_normal_DIB\basophil\BA_214521.jpg,basophil,225.23719008264462,187.789738292011,184.24076369758188,198.5964799510254,340d49067bdd193103de0c1aa1d028957c5d16788d0fe45a05f57ca11cf8f822
../../../PBC_dataset_normal_DIB\basophil\BA_214538.jpg,basophil,226.55116314661768,195.06106519742883,184.30429292929293,203.23223140495867,5a8c3245c455a44ee311586cad515010237031fcb3be13cd692a1ede1576b532
../../../PBC_dataset_normal_DIB\basophil\BA_214867.jpg,basophil,219.5503367003367,186.41741659014386,182.53565197428833,195.90974135292316,9dc4a4bb5ea1b6cb88a74c5ce01d34085699c669915a9985d628c7da890ef5a8
../../../PBC_dataset_normal_DIB\basophil\BA_214889.jpg,basophil,231.01442454851545,199.7068105295378,189.26884756657483,207.95987909397002,5caa71db1463a3ef31fbc9352d5f1bbd3db8434895646d90e97a33ad1af4d416
../../../PBC_dataset_normal_DIB\basophil\BA_215988.jpg,basophil,218.59866085093358,185.86022344658707,180.93964646464647,195.077318640955,7258c9f9810c70ee6833d55572b8d1aa202f652cf17e8722a573ee9db31c79d4
../../../PBC_dataset_normal_DIB\basophil\BA_218293.jpg,basophil,198.84599785736148,165.55889194980105,170.06922252831345,176.01747015610653,0425894c5b65227d08257940752b91917914de4745f75c9889312b171a4e547e
../../../PBC_dataset_normal_DIB\basophil\BA_218471.jpg,basophil,215.88119069482707,181.75432353841444,178.38612641567187,191.56232017141107,f83caae51b7955d11c3ebc8abf66768f7dde4927549d8e80accef49e7f6a7639
../../../PBC_dataset_normal_DIB\basophil\BA_219183.jpg,basophil,225.70395622895623,193.18002754820935,185.28347107438017,202.08816192225282,c2b1bccbe6f75ccc0ff4af60b7f3b7312ca373675f5c0e18c399bc39d222260e
../../../PBC_dataset_normal_DIB\basophil\BA_220744.jpg,basophil,227.3715182124273,196.19467401285584,187.54695439240894,204.57936179981635,f67f42ff2a29912997c68bdea75172002ec34100bffd36724644dccce19c4784
../../../PBC_dataset_normal_DIB\basophil\BA_221009.jpg,basophil,229.35867003367002,197.26802877257424,188.6578665442302,205.94720691766148,60c2964238cd378263b1b828fd43c265c8c1b023ea4b53b91067312ba3e3a3b7
../../../PBC_dataset_normal_DIB\basophil\BA_221057.jpg,basophil,223.64341138659321,192.70039791857974,183.35848637894094,200.90661157024795,61b9e86b6841bfd89386e51141b6b51aca1bf1a699c7b76016d6004ee0f18971
../../../PBC_dataset_normal_DIB\basophil\BA_221648.jpg,basophil,219.87033210896848,187.98419038873584,181.73986838077747,196.79638047138047,3438ad997f500d30f5ce04eac4033eb0372348cfc107dbd2248344aa779ca20d
../../../PBC_dataset_normal_DIB\basophil\BA_22197.jpg,basophil,215.00218855218856,181.07942301805937,178.35282369146006,190.92021732476277,8cd9b992b2b6702b1e392fcb7cb46cd597a22ac4076c823c15b5a541d6622635
../../../PBC_dataset_normal_DIB\basophil\BA_223010.jpg,basophil,228.15618304254667,198.21577134986225,188.48860575451485,206.1054331190695,f1d8b498573fbfa7636c3e22970b4df20177c699c486ba18a8b37ee8a8e1cf47
../../../PBC_dataset_normal_DIB\basophil\BA_223705.jpg,basophil,232.15092592592592,200.38883532292624,189.8938169574533,208.80523415977962,a4696091553022900b4eb4e5b376066fac096169bc81ff94feb415a2608e4698
../../../PBC_dataset_normal_DIB\basophil\BA_223799.jpg,basophil,205.58150073304012,190.14515675211396,210.73985220726524,197.10081893168658,556f054eaf2ec427ff8491bc77db83cd3343a6795d286cd8a79244b473176afa
../../../PBC_dataset_normal_DIB\basophil\BA_225229.jpg,basophil,223.16737832874196,191.79757422711967,184.2869069482706,200.35798132843587,e8d6d748b621a03ab690cb85933c0afc1cb12b8c15f4006bb2a527e11ce5ba40
../../../PBC_dataset_normal_DIB\basophil\BA_225540.jpg,basophil,214.30232629323538,179.72674471992653,179.22936179981633,190.03734312825222,1c1507e3c37a24701b69327d473c449b92310da405abdd9a85c649e179a6d427
../../../PBC_dataset_normal_DIB\basophil\BA_227863.jpg,basophil,219.44410774410775,185.62525252525253,180.88321089684726,195.2309152127334,c60dd2338d1efa421b74199cc564d198372389e35ee0a5e0d01224d8baf580fa
../../../PBC_dataset_normal_DIB\basophil\BA_229541.jpg,basophil,221.06294000612183,186.85638200183655,179.1751453933272,196.29129935720846,8aceafa63f8cd0aae31eb701e556aa8a5ca8719738f6e9e274b11fe87dce1dc2
../../../PBC_dataset_normal_DIB\basophil\BA_229550.jpg,basophil,224.42629323538415,191.28722069176615,183.72176308539946,200.3330425466789,a50c2352b7bd54d2471e81af50e439e5ef07675aed8351a5b4154a75feaf3e5b
../../../PBC_dataset_normal_DIB\basophil\BA_229935.jpg,basophil,222.12864248546066,190.9362718089991,183.1996709519437,199.46228191000918,2e894b2e6b3d0dfc31cd88e4c56516a59a9adee063e63dda2808ffbcfefa265f
../../../PBC_dataset_normal_DIB\basophil\BA_230866.jpg,basophil,226.03799357208447,192.81814355677992,184.80413988368534,201.87376798285888,afbb2dc7195b17c5925665d8df3d733f22e7f2207a77202ae03c1ec512f614c4
../../../PBC_dataset_normal_DIB\basophil\BA_232284.jpg,basophil,218.19842363024182,184.80088001224365,181.57916284052646,194.46431741659015,832236c6fa12d5f8ef7403e268bf7cd05ad305d667e80bdc7be4423ef2a73572
../../../PBC_dataset_normal_DIB\basophil\BA_236096.jpg,basophil,226.4731940618304,192.8346877869605,184.76188399142944,202.06595500459136,25f393b5594dded527ef5328775e4b22c684434cc2a175f24a34e6368f491504
../../../PBC_dataset_normal_DIB\basophil\BA_236251.jpg,basophil,227.88406029996938,194.38684573002755,186.70083409856136,203.61462350780533,bc678bb438774cef010f8c80ce6e59d1ceb878d46f4cfd853aefd1d52a566807
../../../PBC_dataset_normal_DIB\basophil\BA_236510.jpg,basophil,221.48044077134986,188.75851698806244,182.40990970309153,197.85769819406184,ce86c7d524506f020bd05c5c0a3beabd1d2f9ccd11e95e65fd4a650c243f73fe
../../../PBC_dataset_normal_DIB\basophil\BA_237069.jpg,basophil,222.4429292929293,191.38673859810223,183.74830119375574,199.82464799510254,c96aa0c54827fea7ee4468872406520ac63698762a89b8cdf4754952d05effa3
../../../PBC_dataset_normal_DIB\basophil\BA_237864.jpg,basophil,214.0541169268442,180.04081726354454,177.92147995102542,190.014898989899,540285e7e4b6f9bf9dbbb9b428f88997fbc4b03d6e4566c3f43e4523cc132933
../../../PBC_dataset_normal_DIB\basophil\BA_238012.jpg,basophil,226.57774716865626,195.44650290786655,185.59261554943373,203.6375726966636,5ec93cdf9fe08c3d22c9590d6ae1a68fbc4be3b0f60097c0aaa16ade054c4a99
../../../PBC_dataset_normal_DIB\basophil\BA_238331.jpg,basophil,226.2255203550658,194.3616391184573,185.07606366697277,202.87636210590756,cbde3a9c6b946efb27829d2a09964300944ceff90c9849b16cd3bad50ef5d6fa
../../../PBC_dataset_normal_DIB\basophil\BA_23839.jpg,basophil,226.81996479951025,194.36024640342822,185.57043158861342,203.12367615549434,bf8e3d308fe2042ec520e1b52160dbaa32d949d895e8c0be6e35e52c933ad984
../../../PBC_dataset_normal_DIB\basophil\BA_240301.jpg,basophil,223.48569788797062,192.5624961738598,184.8977578818488,200.97988980716252,ae436cc0acae194c6acd756b145f949f09ef563df7130648ec70dad3753405d8
../../../PBC_dataset_normal_DIB\basophil\BA_240977.jpg,basophil,215.74208754208755,181.62086776859505,177.02359198041017,191.3438246097337,8977865b3b88503c8733e4b4fdf36f006ed54dd0f215cf5c9f25d6b8a998519f
../../../PBC_dataset_normal_DIB\basophil\BA_241069.jpg,basophil,226.78849862258954,193.87381389654118,184.67586470768288,202.7411310070401,2cfe19eb7246887b0dad0b9bcccb1a95966ff6ffcc6786d632124f7870fba726
../../../PBC_dataset_normal_DIB\basophil\BA_241108.jpg,basophil,216.7269895928987,184.59968625650444,180.51162381389653,193.7404576063667,a9b4efb7bf405f2c46f722eb320dbf8ff94d0a2abffe23ab737123eca7610931
../../../PBC_dataset_normal_DIB\basophil\BA_241392.jpg,basophil,207.02557392102847,176.26294000612182,178.27750229568412,185.70376492194674,b1e8e9bd7c729b67ecb99bc205422db0e764e6d5cf9236ebc28fba3f0744b7b6
../../../PBC_dataset_normal_DIB\basophil\BA_24200302.jpg,basophil,221.3063666972758,187.19316651362107,182.4431894704622,196.90675696357513,35d18b2d8d3ce1551659ee66f7fbcbf3798e8cf14538e80878c38183e3ec5c0a
../../../PBC_dataset_normal_DIB\basophil\BA_242626.jpg,basophil,225.21770737679827,194.01335322926232,187.3762396694215,202.6741046831956,14fd69279f564ce829221ae6eff4310ac0dcd54db107abe5a1c5a9ffc0371d98
../../../PBC_dataset_normal_DIB\basophil\BA_243213.jpg,basophil,225.55639730639732,192.41400367309458,185.1774334251607,201.50298438934803,9cc9057dd9f17ab48a30f284fa699b2d81f7d40d00097a3dac51fd95138bd701
../../../PBC_dataset_normal_DIB\basophil\BA_243554.jpg,basophil,223.9391490664218,192.76649066421794,183.36565656565656,201.045806550352,1b845fcee5f4f48469680271f1a260caac3b214f1963354cdefcf4a518316011
../../../PBC_dataset_normal_DIB\basophil\BA_243889.jpg,basophil,222.25458371594735,191.18953933272115,182.84090143862872,199.53595041322313,25a840f9c58c3e368d2488b64c5769a73ef3a1b4d888b714c990ad49b17b3a4e
../../../PBC_dataset_normal_DIB\basophil\BA_245418.jpg,basophil,226.3562442607897,190.2592516069789,183.3430746862565,200.36375114784207,ee820a8c6ab6e24c5e11f3d9da7d5f15f34e38bf05ebac22e70ccbb6359bc736
../../../PBC_dataset_normal_DIB\basophil\BA_24720.jpg,basophil,223.05438475665747,189.12457147229875,182.4907177838996,198.59425313743495,f96d78dd93e54ae0460c7ee19c2786a7f0ae49c3cb03ee3f74bc631fffcde506
../../../PBC_dataset_normal_DIB\basophil\BA_248930.jpg,basophil,214.9134756657484,179.97121212121212,180.6550964187328,190.53777165595346,ee7fc3a10d1d7e9800319a432f374cc1adfdd33c71eec06c520f20fa535e180c
../../../PBC_dataset_normal_DIB\basophil\BA_24963.jpg,basophil,218.43361646770737,185.7676308539945,180.99804101622283,194.9739439853076,1a1e3a1f6627b67cfa075ef38e23ba261639eba1058b401ac63895a2d4d1457a
../../../PBC_dataset_normal_DIB\basophil\BA_249665.jpg,basophil,221.158226201408,190.88552188552188,183.31095041322314,199.09942607897153,f9238899441f8a2412ce862095b67da273a76617b7d4734bdaef6d373b4983ac
../../../PBC_dataset_normal_DIB\basophil\BA_250000.jpg,basophil,214.92392868074685,180.66147076828895,178.9947275788185,190.77010254055708,4906e73e4680a36730688311938dc6b0ae9832b0ba749c68301e5644db8c1bef
../../../PBC_dataset_normal_DIB\basophil\BA_250396.jpg,basophil,224.1112258953168,188.0261248852158,183.269980104071,198.25912151821242,1ef3638068911e6e86b1a9154dd18e161d6443e5f1b5f85f11e92971a678bfd7
../../../PBC_dataset_normal_DIB\basophil\BA_250620.jpg,basophil,215.41150902969085,182.89765840220386,177.7275482093664,192.06323079277624,97c36b2700b5e96eeabc37ec03f76125b5e09468de60e4bc081146ceb18c47bf
../../../PBC_dataset_normal_DIB\basophil\BA_251042.jpg,basophil,219.79773492500766,186.57891031527396,181.7170263238445,195.97076063666972,d8db113165f62f4858b6b2794e0e6581ad47d07c35c315eec043074522a294c7
../../../PBC_dataset_normal_DIB\basophil\BA_25245.jpg,basophil,218.9673706764616,187.80854759718397,181.88347872666054,196.50652739516377,5691f0a8e13707a37778262178c63e23a463a48fb921e3cf1815b00932a9a174
../../../PBC_dataset_normal_DIB\basophil\BA_254321.jpg,basophil,223.80150749923476,193.31696510560147,183.03811600857054,201.29366391184573,0de41a74149b00fa56c353d7b00c23b4ad75689c1e6232e6f02977ddfb437276
../../../PBC_dataset_normal_DIB\basophil\BA_254820.jpg,basophil,221.72489286807468,190.30179063360882,183.17216865625957,198.89666360575453,842dba23e92d15bb6c1d172a6d4cbcb70cb6c0e6581334c7b104766a539c0d31
../../../PBC_dataset_normal_DIB\basophil\BA_255467.jpg,basophil,224.87922405876952,189.70450719314357,184.22508417508416,199.62419651056015,17082ae32ea618a8bd8e9855c3987e69f11a50ba616f866153494515f69e2206
../../../PBC_dataset_normal_DIB\basophil\BA_255533.jpg,basophil,225.08556779920417,195.59802571166207,186.2908784817876,203.35629782675238,f00373de65ee6ce76c0b85f2a7bcde8a82f3eca16baf2a63e8a09dc07ad6168a
../../../PBC_dataset_normal_DIB\basophil\BA_255913.jpg,basophil,211.30806550352006,178.28272115090297,178.5088996020814,188.222076828895,cc7ccabddf0563c775c2ab10e35736682fb17e30eeef770003ff0736b502ec18
../../../PBC_dataset_normal_DIB\basophil\BA_25610.jpg,basophil,223.14224058769514,191.6113789409244,183.37841291704927,200.13367003367003,e8f5d320083d09f085ce1a6762b0c83c683e7ce9822828e2fd57f361c8c065ff
../../../PBC_dataset_normal_DIB\basophil\BA_258997.jpg,basophil,225.70202785430058,193.5154958677686,186.49972451790634,202.3970462197735,146aae42bdf3aabe54f56dddcab92c93a57b74a1580778e0aaad625927a655d0
../../../PBC_dataset_normal_DIB\basophil\BA_260100.jpg,basophil,225.78164983164984,191.65293847566574,184.61784511784512,201.08653963881235,b14456190f44b21930278cd92276c966461b40d01181e1a54aca85da2376cc22
../../../PBC_dataset_normal_DIB\basophil\BA_260213.jpg,basophil,224.9633302724212,190.80974900520354,184.9584940312213,200.43687633914908,a8d95c3baa34175079364f92a9ff92e98da1690be461ec30d5655b95fb5a39d3
../../../PBC_dataset_normal_DIB\basophil\BA_262646.jpg,basophil,221.8638812366085,189.62963728191002,184.0384756657484,198.6638123660851,e4925d5c32cb4abe5218af79efa8ebf06d48d6ac58aff676ee5c65322565399a
../../../PBC_dataset_normal_DIB\basophil\BA_263028.jpg,basophil,220.59080195898377,191.2424012855831,182.52603305785124,199.03272880318335,07122766f0a9a2fe0c06f5e63c770b9a2f55af80df897399730f14d042f170fb
../../../PBC_dataset_normal_DIB\basophil\BA_26315.jpg,basophil,216.34979338842976,185.77061524334252,182.02463269054178,194.53088460361187,bc84be7abe3b5f241ab69304684140af230b16da92f6043f1eeed2ebe84f6c62
../../../PBC_dataset_normal_DIB\basophil\BA_264833.jpg,basophil,220.39066421793694,188.52187786960513,180.03575910621365,197.0922099785736,4a3a9305f6e49863001ba149a5b194d52b3e740a32ecbf55d5e458e8a75478fd
../../../PBC_dataset_normal_DIB\basophil\BA_26527.jpg,basophil,217.74240893786347,185.6183348637894,180.52862718089992,194.65750688705234,9ab47963e8990005d1eae3905694027a9965d7b4baeb45e9ed4e846b64450705
../../../PBC_dataset_normal_DIB\basophil\BA_265929.jpg,basophil,213.36835016835016,177.9785200489746,177.76550352004898,188.53142791551883,50e12bc8610ad7601bd1f1339eaee77127b95cdf1151d4214efd083c70a3986d
../../../PBC_dataset_normal_DIB\basophil\BA_266178.jpg,basophil,220.14893633302725,187.47741812059994,183.25510407101316,196.78233088460362,78ec286a22c078952cfbb08aa3e13de628b7e61885d8136932733dbd49d0a427
../../../PBC_dataset_normal_DIB\basophil\BA_266370.jpg,basophil,221.03510101010102,189.26023109886745,183.30717018671564,198.1089455157637,6fd805d32ae9d385cff3405d1f64595028e3d5c6a5cbd077aff1e0def4244432
../../../PBC_dataset_normal_DIB\basophil\BA_266945.jpg,basophil,220.41907713498622,186.70609886746252,183.17318640955006,196.40971074380164,8aac11df1109d3f84a7cfa8d022528aa2133a50a95272694106a55f664c3d0a5
../../../PBC_dataset_normal_DIB\basophil\BA_267693.jpg,basophil,221.7837159473523,188.57580348943986,182.36243495561678,197.83125956535048,1153b6e8a4fc5c2e162d60d1ac958c94c42ee9bf0a28c8f72b9ca10c60aff173
../../../PBC_dataset_normal_DIB\basophil\BA_268064.jpg,basophil,224.14314355677993,190.48427456382,184.58294306703397,199.943709825528,303c060d01bb95c00020b3feb4483abf768f33d18a34a96aae9236753c8d7c6f
../../../PBC_dataset_normal_DIB\basophil\BA_27002.jpg,basophil,219.87149525558615,191.83635598408327,184.7348484848485,199.43588154269972,b54e5f2f93171ba7e6b76afce897fafb2445afa3fbab656e1491300c97fe2a44
../../../PBC_dataset_normal_DIB\basophil\BA_270382.jpg,basophil,225.5519436792164,195.82725742271197,185.82098255280073,203.58282828282827,eced931ef7272fd973b318ccc3a7b603052272bb3bf0fdbfbc1d23e9105cbd65
../../../PBC_dataset_normal_DIB\basophil\BA_270647.jpg,basophil,225.98223140495867,192.3335705540251,185.24162840526478,201.67300275482094,e3e4fc12352816b2a0977d7ec906c3dada99179a2cf74c07333bbe957c04802e
../../../PBC_dataset_normal_DIB\basophil\BA_271501.jpg,basophil,227.99660238751147,197.58197122742578,186.54181971227425,205.4348408325681,e357d079c2791170fca634658d931fc33367ebd52b607d7394832219adfb18f3
../../../PBC_dataset_normal_DIB\basophil\BA_271614.jpg,basophil,216.01043005815734,180.09357208448117,179.08868227731864,190.75720079583715,55addcf1f9b2822b89f20466cfb83a4ab5e104f2934685eb3a2816263597cd1b
../../../PBC_dataset_normal_DIB\basophil\BA_273021.jpg,basophil,224.22332415059688,191.15372666054483,183.92261248852157,200.30371900826447,43e57bdebce5114f7663c7f95e5bc715d7c348299150be34396808e54c0c4958
../../../PBC_dataset_normal_DIB\basophil\BA_273793.jpg,basophil,225.3420645852464,194.64452096724824,184.13485613712888,202.62444903581266,d1fcfade80218fba335d4e2a502c82e7fb0baf5b11f8e11dc0bba4e685cb4fc3
../../../PBC_dataset_normal_DIB\basophil\BA_274684.jpg,basophil,230.2395546372819,198.7924778083869,185.0180058157331,206.61046831955923,bbea43d343e25f90cc7a2e7fd79d52d7c8c06e337e97a4d27e47016800e97af9
../../../PBC_dataset_normal_DIB\basophil\BA_274864.jpg,basophil,197.4325751181009,179.58010869726184,201.55408947532098,187.4336635716084,5354d5870d2be8df37dab8881991e0624df6c96c741b88d4cfb0428ca1562bdf
../../../PBC_dataset_normal_DIB\basophil\BA_275073.jpg,basophil,217.97111264156717,185.08595806550352,180.76679675543312,194.417439546985,c9fc69dacda1ce30bd7ec41ebecc5a838abe82cf0cec1a47a5b3cc21d37de90c
../../../PBC_dataset_normal_DIB\basophil\BA_275300.jpg,basophil,217.40035200489746,185.11140955004592,180.31958218549127,194.22913988368535,369c15a0a1c7b8a312cb824d4dbb594d258369985aefa5189e643bafbffdf772
../../../PBC_dataset_normal_DIB\basophil\BA_276179.jpg,basophil,205.25463888518667,190.35856027959187,208.61213292460795,196.9070519940172,063b73b714aa578705694daa1e277969322cb363128efc8644c0eeeebccabe84
